TIPO DE VICTIMA,DANE UBICACION,DEPARTAMENTO UBICACION,MUNICIPIO UBICACION,CICLO VITAL,DISCAPACIDAD,ETNIA,GENERO,PERSONAS
Víctimas de conflicto armado,76113,VALLE DEL CAUCA,BUGALAGRANDE,ND,Sin discapacidad,Ninguna,Hombre,339
Víctimas de conflicto armado,76113,VALLE DEL CAUCA,BUGALAGRANDE,entre 0 y 5,Sin discapacidad,Ninguna,Hombre,91
Víctimas de conflicto armado,76113,VALLE DEL CAUCA,BUGALAGRANDE,entre 6 y 11,Sin discapacidad,Ninguna,Hombre,248
Víctimas de conflicto armado,76113,VALLE DEL CAUCA,BUGALAGRANDE,entre 12 y 17,Sin discapacidad,Ninguna,Hombre,329
Víctimas de conflicto armado,76113,VALLE DEL CAUCA,BUGALAGRANDE,entre 18 y 28,Sin discapacidad,Ninguna,Hombre,431
Víctimas de conflicto armado,76113,VALLE DEL CAUCA,BUGALAGRANDE,entre 29 y 60,Sin discapacidad,Ninguna,Hombre,973
Víctimas de conflicto armado,76113,VALLE DEL CAUCA,BUGALAGRANDE,entre 61 y 100,Sin discapacidad,Ninguna,Hombre,309
Víctimas de conflicto armado,76113,VALLE DEL CAUCA,BUGALAGRANDE,entre 6 y 11,Sin discapacidad,Indigena,Hombre,1
Víctimas de conflicto armado,76113,VALLE DEL CAUCA,BUGALAGRANDE,entre 12 y 17,Sin discapacidad,Indigena,Hombre,2
Víctimas de conflicto armado,76113,VALLE DEL CAUCA,BUGALAGRANDE,entre 18 y 28,Sin discapacidad,Indigena,Hombre,3
Víctimas de conflicto armado,76113,VALLE DEL CAUCA,BUGALAGRANDE,entre 29 y 60,Sin discapacidad,Indigena,Hombre,1
Víctimas de conflicto armado,76113,VALLE DEL CAUCA,BUGALAGRANDE,entre 12 y 17,Sin discapacidad,Gitano(a) ROM,Hombre,1
Víctimas de conflicto armado,76113,VALLE DEL CAUCA,BUGALAGRANDE,entre 29 y 60,Sin discapacidad,Gitano(a) ROM,Hombre,1
Víctimas de conflicto armado,76113,VALLE DEL CAUCA,BUGALAGRANDE,entre 61 y 100,Sin discapacidad,Gitano(a) ROM,Hombre,1
Víctimas de conflicto armado,76113,VALLE DEL CAUCA,BUGALAGRANDE,entre 61 y 100,Con discapacidad,Negro(a) o Afrocolombiano(a),Hombre,1
Víctimas de conflicto armado,76113,VALLE DEL CAUCA,BUGALAGRANDE,ND,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,1
Víctimas de conflicto armado,76113,VALLE DEL CAUCA,BUGALAGRANDE,entre 6 y 11,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,5
Víctimas de conflicto armado,76113,VALLE DEL CAUCA,BUGALAGRANDE,entre 12 y 17,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,2
Víctimas de conflicto armado,76113,VALLE DEL CAUCA,BUGALAGRANDE,entre 18 y 28,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,20
Víctimas de conflicto armado,76113,VALLE DEL CAUCA,BUGALAGRANDE,entre 29 y 60,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,33
Víctimas de conflicto armado,76113,VALLE DEL CAUCA,BUGALAGRANDE,entre 61 y 100,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,6
Víctimas de conflicto armado,76113,VALLE DEL CAUCA,BUGALAGRANDE,entre 18 y 28,Sin discapacidad,Raizal del Archipielago de San Andres y Providencia,Hombre,1
Víctimas de conflicto armado,76113,VALLE DEL CAUCA,BUGALAGRANDE,entre 29 y 60,Sin discapacidad,Raizal del Archipielago de San Andres y Providencia,Hombre,2
Víctimas de conflicto armado,76113,VALLE DEL CAUCA,BUGALAGRANDE,entre 61 y 100,Sin discapacidad,Raizal del Archipielago de San Andres y Providencia,Hombre,1
Víctimas de conflicto armado,76113,VALLE DEL CAUCA,BUGALAGRANDE,entre 61 y 100,Con discapacidad,Ninguna,No Informa,2
Víctimas de conflicto armado,76113,VALLE DEL CAUCA,BUGALAGRANDE,ND,Sin discapacidad,Ninguna,No Informa,15
Víctimas de conflicto armado,76113,VALLE DEL CAUCA,BUGALAGRANDE,entre 0 y 5,Sin discapacidad,Ninguna,No Informa,1
Víctimas de conflicto armado,76113,VALLE DEL CAUCA,BUGALAGRANDE,entre 6 y 11,Sin discapacidad,Ninguna,No Informa,5
Víctimas de conflicto armado,76113,VALLE DEL CAUCA,BUGALAGRANDE,entre 12 y 17,Sin discapacidad,Ninguna,No Informa,1
Víctimas de conflicto armado,76113,VALLE DEL CAUCA,BUGALAGRANDE,entre 29 y 60,Sin discapacidad,Ninguna,No Informa,12
Víctimas de conflicto armado,76113,VALLE DEL CAUCA,BUGALAGRANDE,entre 61 y 100,Sin discapacidad,Ninguna,No Informa,2
Víctimas de conflicto armado,76113,VALLE DEL CAUCA,BUGALAGRANDE,entre 29 y 60,Sin discapacidad,Negro(a) o Afrocolombiano(a),No Informa,1
Víctimas de conflicto armado,76113,VALLE DEL CAUCA,BUGALAGRANDE,ND,Sin discapacidad,Raizal del Archipielago de San Andres y Providencia,No Informa,1
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,ND,Sin discapacidad,Ninguna,LGBTI,1
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 6 y 11,Con discapacidad,Ninguna,Mujer,5
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 12 y 17,Con discapacidad,Ninguna,Mujer,1
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 18 y 28,Con discapacidad,Ninguna,Mujer,4
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 29 y 60,Con discapacidad,Ninguna,Mujer,20
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 61 y 100,Con discapacidad,Ninguna,Mujer,20
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,ND,Sin discapacidad,Ninguna,Mujer,84
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 0 y 5,Sin discapacidad,Ninguna,Mujer,29
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 6 y 11,Sin discapacidad,Ninguna,Mujer,98
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 12 y 17,Sin discapacidad,Ninguna,Mujer,111
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 18 y 28,Sin discapacidad,Ninguna,Mujer,188
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 29 y 60,Sin discapacidad,Ninguna,Mujer,533
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 61 y 100,Sin discapacidad,Ninguna,Mujer,121
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 6 y 11,Sin discapacidad,Indigena,Mujer,1
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 18 y 28,Sin discapacidad,Indigena,Mujer,1
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 29 y 60,Sin discapacidad,Indigena,Mujer,2
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 61 y 100,Sin discapacidad,Indigena,Mujer,1
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 61 y 100,Con discapacidad,Negro(a) o Afrocolombiano(a),Mujer,2
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 6 y 11,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,3
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 12 y 17,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,4
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 18 y 28,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,4
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 29 y 60,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,9
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 61 y 100,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,3
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,ND,Con discapacidad,Ninguna,Hombre,1
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 12 y 17,Con discapacidad,Ninguna,Hombre,2
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 18 y 28,Con discapacidad,Ninguna,Hombre,7
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 29 y 60,Con discapacidad,Ninguna,Hombre,26
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 61 y 100,Con discapacidad,Ninguna,Hombre,19
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,ND,Sin discapacidad,Ninguna,Hombre,153
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 0 y 5,Sin discapacidad,Ninguna,Hombre,45
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 6 y 11,Sin discapacidad,Ninguna,Hombre,76
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 12 y 17,Sin discapacidad,Ninguna,Hombre,119
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 18 y 28,Sin discapacidad,Ninguna,Hombre,184
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 29 y 60,Sin discapacidad,Ninguna,Hombre,533
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 61 y 100,Sin discapacidad,Ninguna,Hombre,134
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 18 y 28,Sin discapacidad,Indigena,Hombre,2
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 29 y 60,Sin discapacidad,Indigena,Hombre,4
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 29 y 60,Sin discapacidad,Palenquero,Hombre,1
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 29 y 60,Sin discapacidad,Gitano(a) ROM,Hombre,2
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 12 y 17,Con discapacidad,Negro(a) o Afrocolombiano(a),Hombre,1
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 61 y 100,Con discapacidad,Negro(a) o Afrocolombiano(a),Hombre,1
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,ND,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,1
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 0 y 5,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,2
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 6 y 11,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,3
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 12 y 17,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,8
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 18 y 28,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,3
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 29 y 60,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,12
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 61 y 100,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,3
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 29 y 60,Con discapacidad,Ninguna,No Informa,1
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 0 y 5,Sin discapacidad,Ninguna,No Informa,1
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 12 y 17,Sin discapacidad,Ninguna,No Informa,3
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 29 y 60,Sin discapacidad,Ninguna,No Informa,5
Víctimas de conflicto armado,76122,VALLE DEL CAUCA,CAICEDONIA,entre 61 y 100,Sin discapacidad,Ninguna,No Informa,1
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 18 y 28,Sin discapacidad,Ninguna,LGBTI,1
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 0 y 5,Con discapacidad,Ninguna,Mujer,1
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 6 y 11,Con discapacidad,Ninguna,Mujer,1
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 12 y 17,Con discapacidad,Ninguna,Mujer,3
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 18 y 28,Con discapacidad,Ninguna,Mujer,3
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 29 y 60,Con discapacidad,Ninguna,Mujer,16
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 61 y 100,Con discapacidad,Ninguna,Mujer,7
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,ND,Sin discapacidad,Ninguna,Mujer,57
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 0 y 5,Sin discapacidad,Ninguna,Mujer,49
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 6 y 11,Sin discapacidad,Ninguna,Mujer,99
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 12 y 17,Sin discapacidad,Ninguna,Mujer,111
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 18 y 28,Sin discapacidad,Ninguna,Mujer,261
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 29 y 60,Sin discapacidad,Ninguna,Mujer,463
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 61 y 100,Sin discapacidad,Ninguna,Mujer,82
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 6 y 11,Sin discapacidad,Indigena,Mujer,3
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 12 y 17,Sin discapacidad,Indigena,Mujer,2
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 18 y 28,Sin discapacidad,Indigena,Mujer,3
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 29 y 60,Sin discapacidad,Indigena,Mujer,8
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 61 y 100,Sin discapacidad,Indigena,Mujer,1
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 29 y 60,Sin discapacidad,Gitano(a) ROM,Mujer,1
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 12 y 17,Con discapacidad,Negro(a) o Afrocolombiano(a),Mujer,1
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 18 y 28,Con discapacidad,Negro(a) o Afrocolombiano(a),Mujer,2
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 61 y 100,Con discapacidad,Negro(a) o Afrocolombiano(a),Mujer,1
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,ND,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,4
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 0 y 5,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,4
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 6 y 11,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,4
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 12 y 17,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,8
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 18 y 28,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,46
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 29 y 60,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,38
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 61 y 100,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,3
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 29 y 60,Sin discapacidad,Raizal del Archipielago de San Andres y Providencia,Mujer,4
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 6 y 11,Con discapacidad,Ninguna,Hombre,3
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 12 y 17,Con discapacidad,Ninguna,Hombre,1
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 18 y 28,Con discapacidad,Ninguna,Hombre,4
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 29 y 60,Con discapacidad,Ninguna,Hombre,26
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 61 y 100,Con discapacidad,Ninguna,Hombre,16
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,ND,Sin discapacidad,Ninguna,Hombre,90
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 0 y 5,Sin discapacidad,Ninguna,Hombre,48
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 6 y 11,Sin discapacidad,Ninguna,Hombre,100
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 12 y 17,Sin discapacidad,Ninguna,Hombre,120
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 18 y 28,Sin discapacidad,Ninguna,Hombre,205
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 29 y 60,Sin discapacidad,Ninguna,Hombre,352
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 61 y 100,Sin discapacidad,Ninguna,Hombre,101
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 12 y 17,Sin discapacidad,Indigena,Hombre,2
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 18 y 28,Sin discapacidad,Indigena,Hombre,4
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 29 y 60,Sin discapacidad,Indigena,Hombre,8
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 61 y 100,Sin discapacidad,Indigena,Hombre,3
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 18 y 28,Sin discapacidad,Palenquero,Hombre,1
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 12 y 17,Sin discapacidad,Gitano(a) ROM,Hombre,1
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 18 y 28,Sin discapacidad,Gitano(a) ROM,Hombre,1
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 29 y 60,Sin discapacidad,Gitano(a) ROM,Hombre,1
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 18 y 28,Con discapacidad,Negro(a) o Afrocolombiano(a),Hombre,1
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 29 y 60,Con discapacidad,Negro(a) o Afrocolombiano(a),Hombre,2
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,ND,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,2
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 6 y 11,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,9
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 12 y 17,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,8
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 18 y 28,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,27
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 29 y 60,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,25
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 61 y 100,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,3
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 12 y 17,Sin discapacidad,Raizal del Archipielago de San Andres y Providencia,Hombre,1
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 29 y 60,Sin discapacidad,Raizal del Archipielago de San Andres y Providencia,Hombre,1
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,ND,Sin discapacidad,Ninguna,No Informa,2
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 12 y 17,Sin discapacidad,Ninguna,No Informa,2
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 18 y 28,Sin discapacidad,Ninguna,No Informa,1
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 29 y 60,Sin discapacidad,Ninguna,No Informa,6
Víctimas de conflicto armado,76126,VALLE DEL CAUCA,CALIMA,entre 18 y 28,Sin discapacidad,Negro(a) o Afrocolombiano(a),No Informa,1
Víctimas de conflicto armado,76130,VALLE DEL CAUCA,CANDELARIA,entre 29 y 60,Sin discapacidad,Ninguna,LGBTI,2
Víctimas de conflicto armado,76130,VALLE DEL CAUCA,CANDELARIA,entre 0 y 5,Con discapacidad,Ninguna,Mujer,1
Víctimas de conflicto armado,76130,VALLE DEL CAUCA,CANDELARIA,entre 6 y 11,Con discapacidad,Ninguna,Mujer,2
Víctimas de conflicto armado,76130,VALLE DEL CAUCA,CANDELARIA,entre 12 y 17,Con discapacidad,Ninguna,Mujer,3
Víctimas de conflicto armado,76130,VALLE DEL CAUCA,CANDELARIA,entre 18 y 28,Con discapacidad,Ninguna,Mujer,2
Víctimas de conflicto armado,76130,VALLE DEL CAUCA,CANDELARIA,entre 29 y 60,Con discapacidad,Ninguna,Mujer,19
Víctimas de conflicto armado,76130,VALLE DEL CAUCA,CANDELARIA,entre 61 y 100,Con discapacidad,Ninguna,Mujer,12
Víctimas de conflicto armado,76130,VALLE DEL CAUCA,CANDELARIA,ND,Sin discapacidad,Ninguna,Mujer,110
Víctimas de conflicto armado,76130,VALLE DEL CAUCA,CANDELARIA,entre 0 y 5,Sin discapacidad,Ninguna,Mujer,88
Víctimas de conflicto armado,76130,VALLE DEL CAUCA,CANDELARIA,entre 6 y 11,Sin discapacidad,Ninguna,Mujer,200
Víctimas de conflicto armado,76130,VALLE DEL CAUCA,CANDELARIA,entre 12 y 17,Sin discapacidad,Ninguna,Mujer,216
Víctimas de conflicto armado,76130,VALLE DEL CAUCA,CANDELARIA,entre 18 y 28,Sin discapacidad,Ninguna,Mujer,382
Víctimas de conflicto armado,76130,VALLE DEL CAUCA,CANDELARIA,entre 29 y 60,Sin discapacidad,Ninguna,Mujer,733
Víctimas de conflicto armado,76130,VALLE DEL CAUCA,CANDELARIA,entre 61 y 100,Sin discapacidad,Ninguna,Mujer,120
Víctimas de conflicto armado,76130,VALLE DEL CAUCA,CANDELARIA,entre 0 y 5,Sin discapacidad,Indigena,Mujer,1
Víctimas de conflicto armado,76130,VALLE DEL CAUCA,CANDELARIA,entre 6 y 11,Sin discapacidad,Indigena,Mujer,1
Víctimas de conflicto armado,76130,VALLE DEL CAUCA,CANDELARIA,entre 12 y 17,Sin discapacidad,Indigena,Mujer,6
Víctimas de conflicto armado,76130,VALLE DEL CAUCA,CANDELARIA,entre 18 y 28,Sin discapacidad,Indigena,Mujer,4
Víctimas de conflicto armado,76130,VALLE DEL CAUCA,CANDELARIA,entre 29 y 60,Sin discapacidad,Indigena,Mujer,13
Víctimas de conflicto armado,76130,VALLE DEL CAUCA,CANDELARIA,entre 61 y 100,Sin discapacidad,Indigena,Mujer,2
Víctimas de conflicto armado,76130,VALLE DEL CAUCA,CANDELARIA,entre 6 y 11,Sin discapacidad,Gitano(a) ROM,Mujer,1
Víctimas de conflicto armado,76130,VALLE DEL CAUCA,CANDELARIA,entre 29 y 60,Sin discapacidad,Gitano(a) ROM,Mujer,2
Víctimas de conflicto armado,76130,VALLE DEL CAUCA,CANDELARIA,ND,Con discapacidad,Negro(a) o Afrocolombiano(a),Mujer,1
Víctimas de conflicto armado,76130,VALLE DEL CAUCA,CANDELARIA,entre 29 y 60,Con discapacidad,Negro(a) o Afrocolombiano(a),Mujer,5
Víctimas de conflicto armado,76130,VALLE DEL CAUCA,CANDELARIA,entre 61 y 100,Con discapacidad,Negro(a) o Afrocolombiano(a),Mujer,2
Víctimas de conflicto armado,76130,VALLE DEL CAUCA,CANDELARIA,ND,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,8
Víctimas de conflicto armado,76130,VALLE DEL CAUCA,CANDELARIA,entre 0 y 5,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,9
Víctimas de conflicto armado,76130,VALLE DEL CAUCA,CANDELARIA,entre 6 y 11,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,49
Víctimas de conflicto armado,76130,VALLE DEL CAUCA,CANDELARIA,entre 12 y 17,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,58
Víctimas de conflicto armado,76130,VALLE DEL CAUCA,CANDELARIA,entre 18 y 28,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,92
Víctimas de conflicto armado,76130,VALLE DEL CAUCA,CANDELARIA,entre 29 y 60,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,146
Víctimas de conflicto armado,76130,VALLE DEL CAUCA,CANDELARIA,entre 61 y 100,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,21
Víctimas de conflicto armado,76130,VALLE DEL CAUCA,CANDELARIA,entre 29 y 60,Con discapacidad,Raizal del Archipielago de San Andres y Providencia,Mujer,1
Víctimas de conflicto armado,76130,VALLE DEL CAUCA,CANDELARIA,entre 29 y 60,Sin discapacidad,Raizal del Archipielago de San Andres y Providencia,Mujer,2
Víctimas de conflicto armado,76130,VALLE DEL CAUCA,CANDELARIA,entre 61 y 100,Sin discapacidad,Raizal del Archipielago de San Andres y Providencia,Mujer,1
